id,price
2591820310.0,382626.93073731934
7974200820.0,840326.2703559977
7701450110.0,1107348.0003759314
9522300010.0,1418795.7281169367
9510861140.0,707554.3121593148
1761300310.0,260407.84593539266
7732410120.0,770612.7303104864
7010701383.0,560636.567912118
291310170.0,436729.6855515862
4232901990.0,564842.0135205146
6840701125.0,685712.7724344814
3971700580.0,402014.71610065835
4202400078.0,253275.1723336131
6064800090.0,371101.60726982914
2626119028.0,266513.70879444643
3303980660.0,1115890.567292198
862000020.0,762398.3238697838
2386000070.0,1086297.8440387938
1138000450.0,358021.3310054335
1775800420.0,459378.8381456845
2291401425.0,338706.54351507296
2025770560.0,1139645.112592312
3525069037.0,690921.7841155721
9324800450.0,579983.5970421338
8080400136.0,507310.33313716867
8651540040.0,523005.1626238053
9407001790.0,294360.98673195916
1773101530.0,180739.69943183113
9432900250.0,320811.62838825735
1794500695.0,580885.3776681055
2220069003.0,389191.0379420126
923000120.0,553591.5653012258
5728000060.0,566074.5990491782
16000200.0,288113.64814530115
1926059094.0,453098.1710553548
6672900220.0,1026190.4525423615
3629860060.0,866304.8269895683
1822069109.0,348298.3142550705
6675500105.0,365135.03547242563
249000180.0,1853142.6111003747
226059065.0,496652.4565050116
396100110.0,255111.24985296794
9264450460.0,341797.83295682113
7853361210.0,382293.2866246951
9474700020.0,270061.1806132978
421000455.0,233525.2241073926
3755200220.0,364896.4657303397
7960100075.0,472963.8286000762
9477100490.0,393654.8705975695
9138100350.0,748041.4330041866
1624049275.0,423008.4463766706
2770606890.0,411380.9454721509
1157200189.0,450222.62435743236
2770601800.0,512778.84121240146
9301300805.0,498323.5676583897
2325069032.0,1295459.1954026718
1021079099.0,385490.69159318507
7215730040.0,724892.379721118
1853200080.0,423758.91555829096
3224600340.0,676027.7006150046
3222049120.0,361161.34746945
2113700025.0,295505.5080495711
7893207925.0,205734.9574398586
3586501085.0,529370.0863026055
8024200010.0,433142.15670503397
7116500705.0,204668.0023187281
1598600209.0,307305.53217267885
7204200025.0,1017411.3678965383
4206901505.0,536494.2634398479
2937300440.0,903898.1558629043
7205000180.0,258530.87769872064
8718500665.0,358214.211005656
5318101765.0,889602.8304740787
4122700020.0,1025915.4344428342
8078700020.0,523940.19588108466
3303980680.0,899952.6987670272
8924100372.0,1015486.5670265595
2781270210.0,218914.05930750523
519000043.0,578463.2681476322
3225069301.0,1476550.3984318802
151000075.0,740527.6441964853
2297400020.0,438686.8942195806
6617500085.0,592953.8629402099
104510180.0,235000.90407431906
3528900060.0,1058288.8883585418
3345100286.0,484554.7707935665
1226039130.0,471478.7260097881
8712100720.0,719768.4486774652
3037200010.0,396773.051058395
3626039268.0,476157.46455336525
104510230.0,252717.23690070375
5112800060.0,386969.6962781542
6072400280.0,670264.8658206076
5317100570.0,1088972.4321377925
9528102993.0,494426.0566210426
2919201095.0,484285.73188179993
6181400920.0,270882.6338527417
185000161.0,252859.58294287097
8691400010.0,760759.700150283
3345700165.0,485332.5122202373
6151800486.0,229512.80163027818
4340000080.0,1273796.6326874625
4136960010.0,607799.048574005
3634100030.0,386699.8972111933
1624059224.0,1164851.0004510535
2788400090.0,242580.37148920583
9828200762.0,501733.71647412784
7524400250.0,560388.8920237634
3528000290.0,714180.1757649987
5700003630.0,1840842.2788185591
2720069019.0,317643.5652930788
7227501170.0,246720.39645214728
2397101270.0,564519.3099398238
6792100090.0,707627.355516264
2770602265.0,564478.8530458366
3971700937.0,299592.3292579473
422049203.0,220241.69876888563
3076500830.0,342265.76158053696
1423400260.0,257786.96703046784
9161100795.0,419415.14513925085
3126049052.0,491979.33734223724
5100401468.0,383303.24650585925
514500235.0,379826.79589001735
1423200170.0,197288.56332705598
1402100070.0,388865.52353234484
624110020.0,739759.2434771429
2407000145.0,222389.95706117243
1890000225.0,804195.1661423286
1320069271.0,336748.64955056104
5490700085.0,340103.3266323347
263000155.0,490818.2609427783
3726800201.0,435122.80862811394
5153200358.0,300232.7466212864
2725079018.0,678956.3057252982
7165700200.0,290495.52168389235
9429000170.0,555928.641299291
8718500075.0,336816.97024514526
1760650950.0,289380.3554540591
1068000559.0,1199694.7640600759
4113800500.0,541158.1609715658
4077800507.0,503129.6207929553
2725069150.0,764633.2209950363
4008400035.0,639043.732032561
7016310270.0,416393.7261576415
1432701230.0,233794.12942888407
3278606050.0,369371.93874883786
2473350710.0,374671.54056289495
2185000685.0,177836.90664692418
7792000025.0,350318.6530280741
6868200029.0,487965.8620373884
624069003.0,652443.136495087
7431500280.0,840226.8826176194
3296000040.0,534385.958357527
1118001215.0,1665330.0392366012
6453900040.0,726757.1426180032
333100209.0,737785.0052433539
34001765.0,574789.6022574371
8946700100.0,383274.448981217
5561401210.0,688633.4712775383
6671900095.0,382498.2902570303
3275850020.0,695700.9155041793
3876300600.0,395707.13890713395
1450900020.0,274197.92189042066
8562780280.0,328991.4284955619
7663700973.0,329510.8138818665
2126049032.0,384192.8418370484
1823059159.0,180691.08815317435
3438503426.0,250023.91022517596
9297301495.0,478718.3708062834
7140700850.0,370551.3752810584
7942601805.0,780982.2092683039
2555900030.0,385854.65833341447
2887970040.0,303511.77966767654
7419700010.0,645063.7177042543
2239000011.0,353496.49881211674
9283800050.0,406747.6852929211
9407001340.0,295010.0913623309
217500140.0,517047.25297844544
7212660520.0,250739.20591374626
3298201170.0,313663.7504861832
3057000400.0,305733.37598968786
6865200444.0,422335.49748011446
6071600340.0,541286.9680172934
6821600005.0,698294.1145736908
1235100371.0,764199.1844308526
7796450340.0,369854.1900412162
3603000410.0,207927.79216242756
9297300255.0,477395.32534593064
9126100850.0,516020.6382565162
2770601462.0,456865.47151473217
2599001500.0,224811.6773185107
1102000095.0,694333.143278119
1853080640.0,930926.063816071
9551201585.0,979457.1423876628
3438500796.0,266256.16041164333
7518504291.0,520141.97238014237
9269200340.0,485921.7617657305
715010130.0,1618316.2965582353
1982201485.0,550405.825844626
9526500080.0,412190.72377754794
9277200180.0,428979.53703166806
6669150280.0,311195.6821743733
8917100153.0,616719.200362277
3760500516.0,823974.5884624702
2725069050.0,939911.691307339
3332000091.0,280253.1854959723
8562770080.0,575589.3827088841
8151601190.0,277168.30121049716
8563040160.0,610681.3650802015
240000269.0,856478.8706052867
4307350200.0,349502.95705635764
1311910300.0,276384.461120563
3574900030.0,534708.5269305815
7853230570.0,443130.3443006169
320069049.0,383423.2661619648
9839301060.0,605992.7105033651
7011201333.0,547895.5833518738
2781320100.0,289219.0643879076
3421069120.0,436276.27600578713
7852030320.0,476738.4110505052
5316101075.0,1965084.0583845817
5309100750.0,502933.7864272999
629000730.0,837169.9516772642
511700170.0,314211.2704666143
1562100030.0,551664.4547307675
2489200230.0,510639.68186122004
524069116.0,504731.102784606
5315100737.0,1058607.2996242256
1868900675.0,822053.8712984449
1608000120.0,354323.815950321
705700240.0,339890.2380908196
7575600610.0,273673.1831576319
1778500015.0,709083.6779829798
5423500240.0,199985.54811014052
6713700025.0,325215.1772306919
2734100734.0,431903.56954156817
301402280.0,238792.50571743498
2113700205.0,279957.6868697263
4114601570.0,3705765.2085340675
3332000615.0,309100.1294508705
3630050180.0,358707.2124231837
6852700520.0,531287.5739449922
6870310010.0,649146.2269973228
6163900981.0,336210.15630991996
393000142.0,402515.00671165483
1771100130.0,317078.71605098766
1442860160.0,402409.73444923986
9191200435.0,578683.365131771
6788200800.0,1007281.9875185385
1115300070.0,660628.6565137997
3176600105.0,702011.8420940953
2770604665.0,539097.3984839921
5469500580.0,469843.68720854004
5680000545.0,363452.6608491705
3424089119.0,516047.35263128177
1328300180.0,320777.82455723186
1773100922.0,343027.2976388868
4123830480.0,342663.3978614847
9808610190.0,1230513.1161886868
4250200140.0,269699.02226974245
4217402115.0,3360264.5981799923
3831250350.0,415432.48117737286
2397101055.0,783045.8643686096
6817850110.0,859030.735349396
7526800200.0,617378.0002832401
7853370100.0,671695.0009205837
2523089025.0,939141.095412136
9476200680.0,297863.9140846862
5714200140.0,461414.62279245874
3575304895.0,520707.8200951745
263000018.0,478696.0237762992
8080400177.0,465094.80879332335
6450304130.0,307459.6783852343
514500090.0,541636.123372954
9477000300.0,459224.130342057
853600310.0,1283233.4820306273
1951600240.0,200247.16175000253
1099900120.0,358067.1713577287
5323100120.0,530388.5418536209
1223089016.0,412261.5958829927
522059172.0,258352.11243417137
1930300190.0,688508.9001703302
9542840410.0,294441.5073833005
8665050530.0,480360.06070335844
5592900205.0,428209.9359060309
5450300010.0,582991.3687328619
2459960030.0,340784.3530495658
3331500455.0,520435.13736168167
3432500705.0,397825.7058983296
3702900165.0,286242.1266565124
5249803550.0,528150.1792829384
626049058.0,427520.3185686054
1788900380.0,186822.32822103688
8075400360.0,220364.06835099484
9113200250.0,703785.2791440622
2738640040.0,703755.3120529356
7821200307.0,458333.6956400289
3530440140.0,250291.94565589784
3582700130.0,462452.82525983336
9276200569.0,659856.0663738105
7197800020.0,555792.487591868
686200490.0,527259.1334522632
3501600100.0,450241.3300326321
6383000690.0,644685.8488533252
7604400150.0,306390.3166689256
5249801411.0,585599.8215063239
2607720420.0,456482.45774836186
9561100010.0,385367.3069209504
1796370590.0,263334.20323752647
4077800593.0,350302.59635059506
854000165.0,243511.22228074045
5536100010.0,543758.4758788021
4188000670.0,831848.379466272
31000165.0,1375714.6641569228
662350050.0,905745.3472550415
4137000280.0,292047.57677677926
6169901130.0,987257.3948169801
1953400510.0,243146.36992683721
7518506716.0,989271.5663493101
1552520010.0,363346.5409603104
7955080270.0,331478.4864867788
9212900100.0,483285.84665936563
3438500798.0,268122.57110942324
7899800890.0,260837.90792498935
4319200605.0,435544.37349191937
1329300480.0,330600.20560614415
8935100100.0,825309.4668189436
5016001260.0,366679.47561488784
4337600280.0,332221.21501561074
1446401220.0,193704.90010877233
7135521530.0,536241.4067383977
6888900115.0,223373.685994913
2413301070.0,297962.66838564526
345700040.0,264930.7335888457
5566100145.0,398907.65146214346
7634800070.0,391951.60829610954
9346910500.0,610166.6580981822
3529300060.0,319400.4132688072
8128600060.0,1027321.8487655906
8572900275.0,244106.2461384166
4139420590.0,1453863.9150763345
9274200322.0,532271.1508140091
1472700200.0,593764.6281204603
8820903380.0,506034.0394672793
8563010130.0,876773.6072098623
8965450110.0,847560.0099601276
9274204230.0,452061.35824713245
8165501700.0,358730.87908177025
2193340260.0,524247.7724168813
1860600290.0,878235.2130925047
1222000055.0,219226.23358539096
2492200280.0,422587.3737734205
2488200455.0,441550.5218311607
809001520.0,930643.7151587073
1796361140.0,256028.76679261588
6398000011.0,752625.1144417849
6813600365.0,570087.1159548048
7504100920.0,830112.3591894805
8835770330.0,743004.8973025245
524059322.0,967965.7650608793
4307330280.0,402963.0231156032
1245002952.0,989823.0712987774
2021069059.0,232594.83859472768
5700000595.0,619972.993074479
3629970930.0,717350.2952022455
3336002215.0,306835.01240866503
5100401060.0,696370.5717020718
3278600750.0,285202.421170244
1126069045.0,1256517.215380975
7568700175.0,322567.19297282386
452001475.0,461134.9869010003
9283800230.0,529936.864892436
1737300130.0,516553.4651330475
6189600040.0,477434.83872377244
3679400025.0,517745.00624025334
1096100010.0,293777.2769133973
9513900050.0,246964.1499569368
5452800645.0,830966.3475251057
273800100.0,235742.01998271153
7228500037.0,427121.5970384538
808300090.0,447704.7462693113
2493200215.0,592171.0209525233
5035300255.0,728209.3187266804
3380900160.0,382616.526734693
3630000130.0,412704.7453774058
7300400670.0,290573.895958788
6798100070.0,326086.0260385318
8078400010.0,538136.0131041256
5566100060.0,442238.2273910525
2768200212.0,501697.6491977293
4035900060.0,555463.962883223
9460000110.0,369004.8845010508
7199320190.0,532802.0685968852
2225039081.0,448382.0609437767
9512200050.0,650995.060653385
2634500085.0,306988.8170259133
3654800200.0,294235.41276370734
2724079090.0,1518542.7716029678
2597520720.0,756711.7638788706
3034200426.0,367709.55293702235
984000130.0,318053.51138896565
7852020670.0,435059.9294141063
7923500060.0,651984.3060733994
2310030510.0,322063.4222495392
2205500540.0,473022.5629402317
2493200015.0,462633.4988977803
7853361420.0,582911.1130666017
5652600605.0,564541.2315008948
5285200020.0,439686.3880843767
9406530150.0,369489.83603351604
5706300020.0,459496.6883539164
3278602490.0,406385.56813471124
7197000100.0,527441.6049942772
4447300008.0,514163.7599845755
7899800045.0,252015.40506512386
9250900095.0,352989.688702829
9268851740.0,560481.8248086271
8682261440.0,503842.0158067332
7284900385.0,971784.7235238788
8079040300.0,430151.8409433144
2225300585.0,397377.9223074132
3223039013.0,377947.2195522831
2013801350.0,255509.8599566593
4055701110.0,721687.7272568597
3578401770.0,424069.9249607364
4046500720.0,495666.8160101198
6145601745.0,363472.36361136625
5207200195.0,688990.0276942402
1972201856.0,549056.6986784391
7212680080.0,261066.9455147257
7277100510.0,575395.8891787321
522079022.0,579164.2480696357
5605000440.0,964254.2589666599
6632300230.0,391108.9291073673
8815400165.0,621030.443404766
6708200320.0,512110.0911671151
2426059076.0,547133.8714190071
3260200200.0,559452.4422996651
2770601741.0,419762.0234587965
4338800500.0,267412.1656222184
9201000320.0,721573.1689239163
7655900038.0,331821.98359400185
3625059140.0,501699.4518701327
4222310010.0,206458.89461145195
2114700115.0,323593.2942304626
3291800710.0,363346.8582454508
9406590010.0,439689.4474513485
3025059124.0,1956228.2729118494
7972601250.0,440870.2313385415
930000470.0,910250.1378007613
6690500060.0,580055.9466808569
16000015.0,201081.65448189934
5693501102.0,498496.91664868215
8079040490.0,429443.286654586
7225000155.0,331871.63912311825
8819900170.0,844677.0939926248
7972601270.0,350818.22466310865
1224069074.0,868458.2882335843
5126900321.0,339929.6336321311
3438501860.0,281654.825578931
2822069080.0,457605.59193671984
1656600310.0,569527.6572174218
3856900507.0,1024148.0231707161
1626069139.0,473946.1147488183
2524049257.0,1050954.8744945447
3904960150.0,510368.23709472216
7214820610.0,443250.9594449006
7977201845.0,575452.9658257142
2428100080.0,837499.4148515421
2202500135.0,391154.3285462821
1523550220.0,654697.3238599618
2313900610.0,421648.0803118323
4123840050.0,407125.2938434731
2125059124.0,1119227.250154886
1225039067.0,467785.5257053716
6431500283.0,466717.3214112089
2473380010.0,327323.90359044063
5694501195.0,415380.0036025743
2881700046.0,353232.39015205414
6837820330.0,342566.41187680623
2337300370.0,201620.57147149634
3876540630.0,226946.52135569666
626059317.0,343577.8939020186
3374500520.0,349507.689189811
7228501903.0,391993.448577376
4019300051.0,508053.4078398077
4232902615.0,616435.1788370025
3546000090.0,268514.2474085137
8127700215.0,752916.0054032801
3438501100.0,334784.33394620806
1769600066.0,601106.0121924366
8146100610.0,687380.222362724
3052700695.0,563247.4790492104
7954310210.0,606885.4843889085
3761700053.0,2296012.6500759143
1320069179.0,308270.6814242512
1331900410.0,737797.3279079596
7303100210.0,349069.848260982
2464400285.0,459443.6227268207
6163901150.0,334941.5028745754
8955800045.0,463346.55580118677
2314300200.0,405494.0667946597
9528104360.0,372150.0772248969
4177100005.0,529158.7295837137
8856960260.0,310429.94398575893
1828001220.0,573612.5966999026
3066400710.0,683439.0137187004
624110610.0,823123.4421283772
4040800260.0,386710.4056179256
5019500215.0,585376.8941245119
2481630180.0,1010807.2943847858
7203170190.0,662690.4803675585
510001280.0,860964.0561706041
9430110120.0,677075.6437702609
1565950030.0,315181.6826138756
9828202255.0,724786.5294332014
3878900270.0,421518.737979854
8091600080.0,204630.25308399976
1112000035.0,301225.0828444526
2228900270.0,315712.7453952159
6648701740.0,293001.8251698495
1245003740.0,596040.6062367291
2174503441.0,518306.28929523187
7708250010.0,313545.68831225095
6072300110.0,541925.4616063759
2329800140.0,248027.25612717558
1494300040.0,529711.8688413147
3832050130.0,289501.35494458326
7203100730.0,871174.5378103885
7199330170.0,477126.9797562461
7785000220.0,573920.8895584913
1250201175.0,393359.0071816814
4054500180.0,1055843.836991003
7905200061.0,447064.3733099813
3751604895.0,178344.86859207592
5220300140.0,261835.4749967593
3323059027.0,309460.4108218289
8651611980.0,814951.553857654
8673400190.0,504108.4239752994
1668500100.0,839677.9225811139
1023059365.0,560112.5743782064
3308030060.0,370567.6676682168
4232400860.0,916350.996649724
2144800615.0,250821.83656101185
1568100920.0,1361286.4240675292
9406510040.0,476564.1908762759
2923049421.0,349268.12356282806
1051000040.0,1422229.9321521607
2077700042.0,737236.3787191518
9423800030.0,268264.838288861
9818700455.0,698081.8017089891
7133300675.0,326022.3953896436
4113800550.0,545140.3347777743
5553300375.0,1416131.9206057438
2025701530.0,281548.2597723929
7942601155.0,488221.54233372095
7524300020.0,307592.5751516493
2520069100.0,305936.5345169239
5412300410.0,223865.6851517891
7504110760.0,790275.4025800732
2594200350.0,429272.3527440849
2722059013.0,275025.1698939031
8078430480.0,525673.0447499345
1423069162.0,549968.4180842151
8856001090.0,157287.81118661823
7000100631.0,962073.186110205
4222200280.0,226850.44891931224
7971300050.0,607497.4644533545
2009001600.0,258265.71449709905
6619910140.0,548551.270846863
2877100985.0,535876.7575283337
1196000007.0,322993.6600148262
1330850130.0,800720.1650784172
6664900410.0,264855.0201451429
1231001110.0,291898.11351148854
9235900030.0,299070.0288996168
9407101840.0,348984.9956802617
9523103001.0,403585.7664140258
2149800278.0,316936.16602718364
7234601198.0,583402.8734525912
9476700035.0,415064.1801169706
9297301065.0,575047.6719295224
518500700.0,768487.1406380445
7843500090.0,335320.78511299996
6056110780.0,301170.34858230373
2345700260.0,359339.86728030926
3509600070.0,218784.11332300378
1431700280.0,351294.5654028713
1623049174.0,267690.5550289264
3024089049.0,392894.717026428
7853340450.0,417581.39963205124
7732410360.0,747777.4761217812
1446800995.0,291869.9674928634
2946000285.0,225087.05965316438
425079100.0,486711.7674285101
3876313040.0,429130.98935962707
1762600260.0,1062924.840858833
1925069121.0,888618.1905522256
7443000480.0,925200.6398699573
7820000015.0,327037.8932573274
4027701253.0,486344.67556262127
2826049165.0,413326.62671494693
5426300060.0,825050.4909816543
1278000210.0,181103.02633968645
923000270.0,376184.23621297133
7657600005.0,263670.81347924663
3024079057.0,380262.21790920047
3276180020.0,328041.8299980561
7304300760.0,301998.011156468
3908100020.0,515384.5749522523
8835400805.0,542230.2033435052
4051150070.0,228011.9882254851
3904930530.0,466978.3538529152
6163900971.0,427041.8232814211
7942600310.0,461170.54452158354
4365700330.0,269327.88723687484
423059207.0,309489.63337751926
3992700265.0,341829.6481899229
7177300090.0,436964.791645242
2540820010.0,638627.6690367914
5700002510.0,1056204.535518342
5201000030.0,548995.4004988736
7631800015.0,2092889.8896768277
2922702965.0,649037.6925318032
1525059198.0,910590.5783754649
1245003160.0,581779.928223751
3810000455.0,321322.0948477908
7855600080.0,632633.1357668056
5701500030.0,1181704.516264197
7504020400.0,618121.799532462
1402600570.0,316016.1095650366
7575610760.0,258590.47514139838
8731990370.0,357619.6834583159
5021900090.0,820910.0877954969
290000075.0,371603.7092917333
2841500010.0,439259.3006616973
3955900830.0,471239.89560698293
7852110140.0,529571.5142563039
1311400350.0,237844.31877423148
7773800015.0,568495.5939533012
4123400320.0,457758.92833275924
2725069157.0,827539.0200958375
666000143.0,880405.7692363703
5101408678.0,520345.3270940017
6371000026.0,376261.8349939574
2024059084.0,576794.8819010316
7283900036.0,379579.6811836678
8881900230.0,664667.9522251956
3959400135.0,364083.56373045314
7696610270.0,223485.23471310863
1689400150.0,919108.9787755449
5103900015.0,414999.1534449741
1441000350.0,482842.9100170175
5101408735.0,357989.95494721836
3126059027.0,1920724.3830280683
2320069014.0,646301.2380456789
9541600015.0,671719.5529357166
8682320420.0,635950.6374673767
1562200090.0,587156.1272490906
3395070980.0,532302.8819860845
7349600230.0,251513.916297158
522049122.0,256263.80796665617
869700060.0,346572.52351686807
811000055.0,1247849.584957584
1221059176.0,398217.15277837234
1523059103.0,508034.90191911126
2025760210.0,864885.5783826327
9218400088.0,329799.6890527323
8682292020.0,486271.0721592231
2623089135.0,510283.02601555985
3758900259.0,1257959.3922925298
524069049.0,588910.1835795483
3121500150.0,774476.6374123972
5581400080.0,810079.5671238321
8087800020.0,424782.4743457111
4070700290.0,658188.2099611597
3296000170.0,608047.2684453465
9238500040.0,558158.9184216617
2744600040.0,385065.9181676271
6813600380.0,606086.8717428806
6140100150.0,382451.3052904864
2201500555.0,437573.9999777478
2600110250.0,616826.9330645923
4337000275.0,183830.36437625738
1186000150.0,504197.98962095217
1972201963.0,467337.7070096112
1105000745.0,344809.9272577471
2887700560.0,619521.8592166072
4039700080.0,672411.012381118
522049104.0,302094.36269931635
7520000695.0,240347.6579130635
7714000310.0,391488.75601983274
4319200060.0,661827.8179418951
8624700015.0,590848.2503388707
5104520610.0,310192.9400233058
2354300845.0,273322.3955409071
3824100291.0,454332.68431200105
6151800612.0,248356.09083414916
5454200080.0,1065286.977417934
6413600290.0,396235.05659462686
2131200065.0,282467.5635738608
1459920010.0,285253.838416134
50300090.0,400573.9061163421
2326300090.0,685589.4582085855
7714000070.0,393910.2018513337
3630180500.0,1061043.1248951291
1727850340.0,1014195.284575698
8691430330.0,964962.9127027686
2310030390.0,254070.4563252566
5561400610.0,547329.8925762076
7010701016.0,538518.1632646236
7883605915.0,299404.0760129998
1282300995.0,350799.02423846157
4040700310.0,451798.0826089953
3353400435.0,249517.3729912702
2143701015.0,468733.87751947483
255450020.0,390022.4950566695
1020069017.0,367082.846940302
4038200120.0,472819.4370579436
9284801100.0,246120.46949522887
1965200075.0,618525.8366653739
847100047.0,567130.4873707169
4038700720.0,458112.9456368208
6815100085.0,691615.9668275643
2508000020.0,270034.0621936348
255520180.0,657950.6016266493
6822100750.0,560090.716592785
869700050.0,381191.72509274236
1775801405.0,569912.8139504725
6600400090.0,231385.97050595243
7202330270.0,408258.26462917693
1683400165.0,996003.0843571407
2625069070.0,1030629.0250822216
7625702440.0,442514.9229557411
3388000640.0,231215.13621775009
1899400365.0,319801.25697645266
6899990200.0,754318.4983505458
5569700020.0,829737.3847206476
986000045.0,289172.2520168436
3293700221.0,300966.1830456506
3764800250.0,332061.8209159867
2291400566.0,326948.9391223207
4219401236.0,1141805.2783616055
4239400840.0,176388.09949290098
7211400990.0,228120.24904838408
7696500280.0,212656.4293571279
7215721070.0,499338.24135516654
3204850140.0,391642.7043103422
4322200220.0,684328.2013713856
2566300100.0,1036599.2404630776
1944900090.0,411195.30525147356
6648500390.0,272032.38590520347
7385300020.0,683061.0624514831
1704900135.0,337778.79615011293
2877100655.0,603702.8673373999
2726079098.0,629722.7945520936
7625703800.0,444306.25088946836
318300040.0,504344.91252026515
7922800190.0,483978.3241988954
2023049361.0,211411.26172717477
8946400210.0,487635.8529696581
6071600450.0,552161.882685348
4343800100.0,369180.64253179875
1443300140.0,359923.0878585287
1024039001.0,794236.2171055159
2767704860.0,579371.4257790402
7234600851.0,553552.2961528406
644200065.0,942415.0986742858
7784400035.0,722792.5976767013
3826000560.0,208328.257390929
9272202260.0,367683.8589760237
263000253.0,488455.0882171085
3621059043.0,569642.3158531915
240000130.0,548182.8884036201
1352300120.0,240182.54561045833
7849200861.0,276868.49004473584
2487700130.0,560348.8457962538
1796100140.0,278326.95244997484
7234601221.0,513242.9851552997
8651710190.0,482043.8182023308
2916200091.0,527126.4438954853
1232000915.0,510501.26838560123
1545801970.0,305648.5617522893
3211200420.0,313482.072522448
7686204675.0,197430.7083768602
3141600210.0,203107.399402397
3959401284.0,470086.3742900158
2113700825.0,319343.3116445545
3876000710.0,427772.7653941553
522069022.0,489206.9672431945
3214200070.0,359551.2290092655
1221039156.0,270081.39308079507
259600790.0,445071.6393355635
785000040.0,484721.67230007914
8138870470.0,510903.9524877882
2596300035.0,323326.7489254388
540100057.0,1445489.4347909
3073500045.0,598269.9873775279
5363200266.0,386387.1409364964
8682261650.0,527482.5438975771
3224510080.0,870491.2327146723
3211270160.0,403096.1636998476
9269200520.0,202642.27274554907
293810190.0,492772.69849216053
4197400043.0,359421.73051747563
3026079031.0,318002.99852734944
5332200405.0,958158.9785522112
2473411210.0,329331.1301883912
9268200315.0,541290.4818831483
8123500050.0,587042.1059254906
3221069091.0,493382.7435067897
2485000165.0,592314.9743140077
4058800215.0,696925.2521854192
1926059039.0,792047.8229017331
2533300680.0,958547.0921727403
3343903640.0,327758.35667741764
5700003705.0,1230214.3249146214
2023049372.0,459395.7470055721
4058800830.0,647147.394020248
3333002302.0,398454.9031262346
2944500340.0,294226.94328243297
1982200790.0,504311.96536025906
8929000270.0,490291.22399254167
8122101440.0,270862.7735681137
7525530470.0,807758.8789900695
9332800020.0,697255.6823631879
3878900525.0,293508.0942443424
5420300210.0,251954.44628884058
9232900165.0,329639.96707932185
6414100026.0,404887.1287452175
3013300660.0,671087.5192556244
7954300120.0,558512.1142348276
1081200360.0,356582.24546092167
2877102345.0,456804.2005925304
2202500255.0,492269.7072268607
7984400050.0,229083.19236961784
9558020380.0,484129.9385802932
7812801850.0,223530.31085584091
8944460020.0,414245.12468701554
2306400040.0,571550.5852752847
